sentence,intent
năm ngoái em đạt giải nhất môn toán cấp tỉnh thì đk vào khoa mình thì có đc nhận học bổng k và trị giá là bao nhiêu?,Scholar_Value
em đc giải ba cấp thành phos môn sinh học thì đk học bổng có giá trị bao nhiêu vậy ạ?,Scholar_Value
em đc giải nhất đề tại nckh cấp quốc gia thì đc nhận học bổng hay đc miễn học phí ạ?,Scholar_Value
thủ khoa đầu vào đc miễn học phí 100% phải k ạ?,Scholar_Value
giá trị hoc bổng ngoài đh quốc gia hà nội nhiều hơn trong khoa phải k ạ?,Scholar_Value
giá trị học bổng quốc tế mỗi năm là khác nhau phải k ạ?,Scholar_Value
trị giá của từng loại học bổng trong và ngoài trg ntn vậy ad.,Scholar_Value
giá trị của mỗi xuất học bổng đc tuyển thẳng là bao nhiêu vậy ad?,Scholar_Value
thủ khoa đầu vào mỗi chương trình là bao nhiêu ạ?,Scholar_Value
học bổng trg mình nhiều nhất là bao nhiêu ạ?,Scholar_Value
mỗi năm học bổng trường mình là bao nhiêu ạ?,Scholar_Value
truường mình mỗi năm cung cấp bao nhiêu tiền học bổng cho sv ạ?,Scholar_Value
học bổng xuất sắc thì đc bn tiền ạ,Scholar_Value
học bổng giỏi thì đc bn tiền ạ?,Scholar_Value
giá trị của mỗi xuất học bổng địa phương là bn ạ?,Scholar_Value
ad cho em hỏi học bổng cho ngành mis năm ngoái là bn ạ?,Scholar_Value
"ad ơi, học bổng cho ngành ac năm trc là bao nhiêu ạ?",Scholar_Value
bao nhiêu tiền cho 1 xuất học bổng yamada ạ,Scholar_Value
học bổng ngoài đh quốc gia thì nhiều nhất là bn ạ?,Scholar_Value
học bổng chu văn an thì đc miễn học phí 100% ạ?,Scholar_Value
giá trị của học bổng ngoài đh quốc gia là bao nhiêu ạ?,Scholar_Value
giá trị hoc bổng của khoa mình giao động từ bn đến bn vậy ad?,Scholar_Value
học bổng thấp nhất có đc trên 2 triệu k ạ?,Scholar_Value
học bổng cao nhất của khoa mình là bn ạ?,Scholar_Value
học bổng thấp nhất khoa mình là bn vậy ad?,Scholar_Value
tổng giá trị học bổng cho 1 ngành là bn ạ?,Scholar_Value
tổng giá trị học bổng cho 1 kì của ngành mis là bn ạ?,Scholar_Value
tổng giá trị học bổng cho 1 kì của ngành ac là bn ạ?,Scholar_Value
tổng giá trị học bổng cho 1 kì của ngành ib là bn ạ?,Scholar_Value
tổng giá trị học bổng cho 1 kì của ngành ice là bn ạ?,Scholar_Value
giá trị cho từng suất học bổng là bn ạ?,Scholar_Value
được giải nhất nckh thì đc học bổng là bn ạ?,Scholar_Value
học bổng quốc tế có giá trị là bn ạ?,Scholar_Value
học bổng của trg đh keuka thì đc bn ạ?,Scholar_Value
đc điểm đầu vào cao nhất ngành mis thì đc học bổng bn ạ?,Scholar_Value
thủ khoa đầu vào ngành mis thì đc học bổng bn vậy ad?,Scholar_Value
thủ khoa đầu vào ngành ice thì đc học bổng bn vậy ad?,Scholar_Value
thủ khoa đầu vào ngành ac thì đc học bổng bn vậy ad?,Scholar_Value
thủ khoa đầu vào ngành ib thì đc học bổng bn vậy ad?,Scholar_Value
em đạt giải nhất học sinh giỏi cáp tỉnh thì đc học bổng có giá trị là bn ạ?,Scholar_Value
em đạt giải nhì học sinh giỏi cáp tỉnh thì đc học bổng có giá trị là bn ạ?,Scholar_Value
em đạt giải ba học sinh giỏi cáp tỉnh thì đc học bổng có giá trị là bn ạ?,Scholar_Value
đối tượng đc tuyển thẳng thì đc học bổng bn ạ?,Scholar_Value
cho em hỏi thủ khoa xuất sắc kì tuyển sinh mùa thu thì đc bn tiền ạ?,Scholar_Value
cho em hỏi học bổng dành cho hs đạt loại xuất sắc là bn ạ?,Scholar_Value
cho em hỏi học bổng dành cho hs đạt loại giỏi là bn ạ?,Scholar_Value
cho em hỏi học bổng dành cho hs đạt loại khá là bn ạ?,Scholar_Value
cho em hỏi học bổng dành cho hs đạt thành tích xuất sắc trong các hoạt động xã hội là bn ạ?,Scholar_Value
em đạt thành tích cao trong kì thi quốc tế thì đc nhận học bổng bao nhiêu ạ?,Scholar_Value
học bổng giá trị lớn nhất là bao nhiêu tiền?,Scholar_Value
kì một khoa mình chi bao nhiêu tiền ạ?,Scholar_Value
học bổng nhỏ nhất là bao nhiêu tiền?,Scholar_Value
học bổng quốc tế có giá trị bao nhiêu ạ?,Scholar_Value
học bổng ngoài khoa quốc tế thì có giá trị bao nhiêu mỗi suất ạ?,Scholar_Value
ad ơi cho em hỏi học bổng địa phương thì đc giảm bao nhiêu phần trăm học phí ạ?,Scholar_Value
tổng giá trị học bổng từng năm của khoa mình là bao nhiêu vạy ad?,Scholar_Value
"ad ơi, em đc nhận học bổng xuất sắc thì đc bao nhiêu tiền ạ?",Scholar_Value
học bổng  a.yersin thì đc giảm bao nhiêu phần trăm học phí ạ?,Scholar_Value
giá trị cho mỗi suất học bổng lê anh xuân là bao nhiêu ạ?,Scholar_Value
em muốn biết các đề tài cho sinh viên năm ngoái ạ,research_direction
năm nay khoa mình có danh sách đề tài khoa học chưa ạ,research_direction
cho em biết các đề tài nckh cho sinh viên năm nay ạ?,research_direction
các linh vực của đề tài nckh là gì ạ?,research_direction
có đề tài nào liên quan đến lĩnh vực xã hội k ạ?,research_direction
có đề tài nào liên quan đến lĩnh vực tài chính k ạ?,research_direction
có đề tài nào liên quan đến lĩnh vực công nghệ k ạ?,research_direction
có đề tài nào liên quan đến lĩnh vực dịch vụ k ạ?,research_direction
có đề tài nào liên quan đến lĩnh vực trí tuệ nhân tạo k ạ?,research_direction
có đề tài nào liên quan đến lĩnh vực công nghệ thông tin k ạ?,research_direction
bao giờ  có danh sách đề tài nckh vậy ad,research_direction
anh chị cho em biết danh sách đt nckh năm nay ạ?,research_direction
"ad ơi, danh sách đề tài nckh năm 2018 vs ạ?",research_direction
"ad ơi, năm nay gồm những đề tài nckh gì ạ?",research_direction
chúng em được hưởng lợi ích gì khi nghiên cứu khoa học?,research_direction
làm nghiên cứu khoa học có được điểm rèn luyện không?,research_direction
em có thể chọn đề tài nằm ngoài danh sách các đề tài nhà trường không?,research_direction
em có thể làm đề tài trái với ngành học của mình không?,research_direction
số lượng sinh viên tối đa trong một đề tài?,research_direction
em có được giấy chứng nhận khi tham gia đề tài không?,research_direction
thời gian bắt đầu và kết thúc một đề tài mất bao lâu?,research_direction
ngôn ngữ làm đề tài là gì ngoài tiếng anh ạ?,research_direction
sinh viên nên làm nghiên cứu khoa học từ năm mấy ạ?,research_direction
em có thể làm hai đề tài trong cùng một năm học không ạ?,research_direction
"ad ơi, cho em hỏi năm nay khpa có những đề tài nckh nào ạ?",research_direction
"ad ơi, khoa đã công bố các đề tài nckh năm nay chưa ạ?",research_direction
"ad ơi, danh sách đề tài năm nay là ntn ạ?",research_direction
"ad woi, cho em hỏi các danh sách đề tài nckh năm nay là như thế nào ạ?",research_direction
các chủ đề nckh năm nay là như thế nào ạ?,research_direction
"ad ơi, cho em hỏi các đề tài nckh về lĩnh vực cntt với ạ?",research_direction
"ad ơi, gửi cho em các đè tài nckh về lĩnh vực kinh tế tài chính đc k ạ?",research_direction
"a/c ơi, các đề tài nckh năm nay là gì vậy ạ?",research_direction
ad gửi cho em danh sách đề tài nckh năm nay đc không ạ?,research_direction
"ad ơi, năm nay có đề tài nckh chưa ạ",research_direction
"ad ơi, cho em hỏi bh đã có tên các đề tài nckh chưa ạ?",research_direction
"ad ơi, các lĩnh vực mà các đề tài nckh năm nay có là những gì ạ?",research_direction
"ad ơi, cho em hỏi khoa mình đã có các đề tài nckh chưa ạ?",research_direction
"ad ơi, ad cho em biết tên các đề tài nckh năm nay vs ạ?",research_direction
"a/ c ơi, cho em hỏi em học ngành mis thì có thể tham gia những đề tài nckh về mảng cntt nào ạ?",research_direction
danh sách đề tài nckh năm ngoái là như thế nào vậy ad,research_direction
"ad ơi, em muốn tham gia dề tài nckh năm nay, ad gửi cho em xin danh sách đề tài nckh vs ạ?",research_direction
năm nay khoa mình có những đề tài nckh gì ạ?,research_direction
"a/c ơi, đã có danh sách đề tài nckh chưa ạ?",research_direction
bao giờ thì có danh sách đề tài nckh ạ?,research_direction
em hỏi là danh sách nckh năm nay ntn ạ?,research_direction
ad cho em xin tên các đề tài nckh của khoa năm nay vs ạ?,research_direction
"ad ơi, danh sách đề tài nckh năm trước là ntn ạ?",research_direction
"ad ơi, ad cho em xin các đề tài nckh năm 2016 vs ạ?",research_direction
năm 2017 có những đề tài nckh nào vậy ad?,research_direction
"ad ơi, gửi cho em xin danh sách các đề tài nckh năm 2017 nhé",research_direction
"admin ơi, cho em xin đề tài nckh năm nay đc k ạ?",research_direction
"ad ơi, danh sách đề tài nckh có chưa ạ?",research_direction
"admin ơi cho em hỏi, năm nay khoa đã công bố danh sách các đề tài nckh chưa ạ/",research_direction
"ad ơi, khi nào có danh sách đề tài nckh vậy ạ?",research_direction
"ad ơi, gửi em danh sách đề tài nckh năm 2019 vs ạ?",research_direction
"nếu đc , ad gửi em danh sách đề tài nckh năm nay nhé?",research_direction
"ad ơi, khoa mình có các đề tài nckh về những lĩnh vưc nào vậy ad?",research_direction
danh sách đề tài nckh là ntn vậy ạ?,research_direction
"ad ơi, cho em xin danh sách đề tài nckh năm 2017 đc k ạ?",research_direction
"ad owi, danh sách đề tài nckh là ntn vậy ad?",research_direction
ad owi danh sách đề tài thì bao giờ mới có vây ad?,research_direction
"ad ơi, khoa bao giờ mới công bố danh sách đề tài nckh vậy ạ?",research_direction
"ad ơi, khi nào thì khoa mới công bố danh sách đề tài nckh vậy ạ?",research_direction
"ad ơi, em muốn hỏi là bao giờ khoa công bố các đề tài nckh vậy ạ?",research_direction
"ad ơi, em có thể biết danh sách đề tài nckh bh k ạ?",research_direction
"ad ơi, de tài nckh thì đăng trên web của khoa ạ?",research_direction
"ad ơi, danh sách đề tài nckh gửi về mail cho sinh viên phải k ạ?",research_direction
"ad ơi, khi nào khoa mình mới công bố đề tài nckh vậy ạ?",research_direction
"ad owi, các đề tài nckh của khoa mình thì về những lĩnh vực gì vậy ạ?",research_direction
"ad ơi, danh sách đề tài nckh khoa mình thì về những chủ đề gì ạ?",research_direction
"ad ơi, gửi cho em các đề tài nckh năm nay đc k ạ?",research_direction
"ad owi, cho em xin các đề tài nckh năm nay của khoa mình đc ạ?",research_direction
"ad ơi, khoa mình năm nay có những đề tài nckh gì vậy ạ",research_direction
"ad ơi, năm nay khoa mình đã công bố danh sách đề tài nckh chưa ạ?",research_direction
"ad ơi, ad gửi cho em danh sách các đề tài nckh năm nay của khoa mình với ạ?",research_direction
"năm trước, khoa mình có các đề tài nckh về những lĩnh vực gì vậy ạ?",research_direction
"nếu dc , ad cho em biết chính xác các đề tài nckh năm nay của khoa vs ạ",research_direction
"ad ơi, ad cho em biêt chính xác khi nào có đề tài nckh vs ạ?",research_direction
"ad ơi, năm nay khoa mình công bố các đề tài nckh chưa ạ",research_direction
cho em hỏi các đề tài nckh năm nay của khoa là những gì vậy ạ,research_direction
"a/c ơi, cho em xin danh sách đề tài năm trước vs ạ?",research_direction
danh sách đề tài nckh năm nay là về những lĩnh vực gì vậy ạ?,research_direction
các lĩnh vực của đề tài nckh năm nay là gì vậy ạ?,research_direction
"ad ơi, gửi cho em xin danh sách đề tài nckh năm 2017 nhé",research_direction
"ad ơi em muốn tham gia đề tài nckh nhưng vẫn chưa thấy khoa công bố ,vậy khoa mình đã có danh sách các đề tài chưa ạ?",research_direction
ad ơi khoa công bố đề tài nckh chưa ạ?,research_direction
danh sách đề tài nckh năm nay là gì thế ạ?,research_direction
cho em biết tên danh sách các đề tài nckh năm nay đc k ạ?,research_direction
"ad ơi, ad dành thời gian gửi cho em xin danh sách đề tài nckh vs ạ?",research_direction
"ad ơi, năm nay khoa mình có các đề tài nckh gì vậy ạ?",research_direction
danh sách đề tài nckh có đề tài nào về lĩnh vực cntt k ạ?,research_direction
"ad ơi, năm nay khao mình có các đê ftaif nckh liên quan đến những lĩnh vực nào ạ?",research_direction
"ad ơi, các đề tài nckh liên quan đến kinh tế xã hội là những đề tài như thế nào vậy ạ?",research_direction
"ad ơi, các đề tài nckh của khoa mình năm nay là gì vậy ad?",research_direction
ad ơi gửi cho em danh sách đề tài nckh năm nay nhe,research_direction
"ad ơi, khoa mình đã công bố danh sách đề tài nckh chưa ạ?",research_direction
"ad ơi, các đề tài nckh năm ny là gì vậy ạ?",research_direction
"ad ơi, cho em xin danh sách đê ftaif nckh của khoa mình vs ạ?",research_direction
"ad ơi, ad có thể gửi danh sách đề tài nckh năm nay cho em đc k ạ?",research_direction
"ad ơi, cho em xin các đề tài nckh năm nay vs ?",research_direction
tháng mấy sẽ nộp report ạ?,research_journey
lộ trình thực hiện nckh gồm bao nhieu gia đoạn?,research_journey
bao giờ nộp đề tại nghiên cứu khoa học ạ?,research_journey
khi nào đk tham gia đề tài  nckh ạ?,research_journey
bước sau khi đk nckh là gì vậy ad?,research_journey
thủ tục đăng kí nckh ?,research_journey
thời gian đk tham gia đề tài nckh là bao giờ ạ?,research_journey
tháng mấy thì phải nộp báo cáo tiến độ ạ?,research_journey
bao giờ thì phải thuyết mình đè tài nghiên cứu ạ?,research_journey
khi nào chúng em phải bảo vệ đề tài nghiên cứu khoa học ạ?,research_journey
sau khi bảo về đề tài nckh thì pahir đợi bao lâu mới có kết quả ạ?,research_journey
quy trình thực hiện đè tài nckh ạ?,research_journey
bao giờ nghiệm thu kêt quả nckh ạ?,research_journey
chúng em tham gia nckh trong bao lâu ạ?,research_journey
khi nào thì phải nộp báo cáo tiến độ nghiên cứu khoa học ạ?,research_journey
"ad ơi, cho em hỏi năm nay khi nào thì em đc đk tham gia đề tài nckh ạ?ư",research_journey
"ad ơi, bao giờ thì hết hạn đk tham gia đề tài nckh vậy ạ?",research_journey
"ad ơi, cho em hỏi khi nào thì em có thể đk tham gia đề tài nckh năm nay ạ?",research_journey
ngày hết hạn đk tham gia đề tài nckh là bh vậy ạ?,research_journey
"ad ơi, hạn đk tham gia đề tài nckh là bh vậy ad?",research_journey
"ad ơi, khi nào chúng em phải nộp báo cáo tiến đồ vậy ad?",research_journey
1 năm thì chúng em phải nộp báo cáo tiến độ mấy lần vậy ad,research_journey
"ad ơi, nếu em tham gia đề tài nckh thì bao giờ chúng em phải bảo vệ đề tài nckh vậy ạ?",research_journey
"ad ơi, khi nào chúng em phải nộp báo cáo tổng kết đề tài nckh ạ?",research_journey
"ad ơi, hạn nộp báo cáo tổng kết đề tài nckh năm nay là khi nào vậy ad?",research_journey
"admin à, cho em hỏi hạn đk đề tài nckh là khi nào vậy ạ?",research_journey
"ad ơi, gửi cho em lộ trình nckh năm nay đc k ạ?",research_journey
"ad ơi, co em xin lộ trình nckh năm 2018 đc k ạ?",research_journey
"ad ơi, tháng mấy thì chúng em phải nộp báo cáo tiến độ ạ?",research_journey
"ad ơi, tháng mấy thì chúng em có thể đk tham gia đề tài nckh đc ạ?",research_journey
"a/c ơi, tháng mấy thì chúng em phải bào vệ đề tài nckh ạ?",research_journey
"ad ơi, tháng mấy thì chúng em phải nộp báo cáo tổng kết đề tài nckh a?",research_journey
"ad ơi, tháng mấy thì khao công bố đề tài nckh vậy ạ?",research_journey
"ad ơi, đk tham gia nckh thì thg làm vào tháng mấy vậy ạ?",research_journey
"ad ơi, cho em xin lộ trình nckh năm nay đc k ạ?",research_journey
"ad ơi, lộ trình nckh năm nay là gì vây ạ?",research_journey
"ad ơi, gửi cho em xin lộ trình nckh năm trước vs ạ?",research_journey
"a/c ơi, cho em xin lộ trình nckh của năm nay đc k ạ?",research_journey
khi nào khoa mới công bố danh sách nckh vậy ạ?,research_journey
"ad ơi, khi nào thì chúng em có thể đk tham gia nckh ạ?",research_journey
hạn đk tham gia nckh năm nay là gì ạ?,research_journey
"ad ơi, hạn nộp báo cáo tiến độ năm nay là khi nào ạ?",research_journey
"ad ơi, tháng mấy thì chúng em phải nộp báo cáo tiến độ ạ?",research_journey
báo cáo tiến độ thì phải nộp vào tháng mấy năm nay ạ?,research_journey
"ad ơi, cho em xin thông tin lộ trình nckh vs ạ?",research_journey
"ad ơi, cho em hỏi lộ trình nckh năm nay là ntn vậy ad?",research_journey
"ad ơi, cho em xin lộ trình nckh chi tiết năm nay đc k ạ",research_journey
"ad ơi, gửi cho em xin lộ trình nckh năm trước vs ạ?",research_journey
"ad ơi, khi nào thì chúng em phải thuyết minh về đề tài nckh ạ?",research_journey
"ad ơi, tháng 5 là chúng em phải bảo vệ đề tài nckh phải k ạ?",research_journey
"ad ơi, nếu đc ad gửi cho em xin lộ trình cho tiết nckh năm nay nhé?",research_journey
tháng mấy thì chúng em phải nộp báo cáo tiến độ ạ?,research_journey
tháng mấy thì chúng em phải bảo vệ đề tài nckh vậy ạ?,research_journey
"ad ơi, nếu em tham gia đề tài nckh thì khi nào chúng em đc đk tham gia ạ?",research_journey
sau khi nhận đề tài nckh thì công việc tiếp theo chúng em phải làm là gì vậy ạ,research_journey
"ad ơi, lộ trình nckh năm nay là ntn vậy ad?",research_journey
sau khi chúng em nộp báo cáo tiến độ rồi thì việc tiếp theo chúng em phải làm là gì vậy ạ?,research_journey
"ad ơi, cho em hỏi ạ, công việc sau khi chúng em nhận đề tài nckh là gì vây ad?",research_journey
"ad ơi, những việc còn lại sau khi chúng em  nhận đề tài nckh là gì ạ?",research_journey
"ad ơi, nếu đc ad gửi cho em xin lộ trình nckh chính xác của năm nay vs ạ?",research_journey
"ad ơi, cho em xin thông tin về lộ trình nckh năm 2018 ạ?",research_journey
"ad ơi, cho em xin thông tin về lộ trình nckh năm nay ạ?",research_journey
"ad ơi, gửi cho em lộ trình chính xác nckh năm nay đc k ạ?",research_journey
"ad ơi, bh em nhận đề tài nckh rồi thì việc tiếp theo em phải làm là gì ạ?",research_journey
"ad ơi, gửi cho em từng bước nckh alf gì đc k ạ",research_journey
"ad ơi, gửi cho em danh sách lộ trình nckh năm nay vs ạ?",research_journey
em vừa đc nhận tham gia đề tài nckh rồi thì công việc tiếp theo của em là gì vậy ad?,research_journey
"ad ơi, tháng mấy thì chúng em pahir nộp báo cáo tiến độ ạ?",research_journey
"ad ơi, thàng mấy thì em phải nộp báo cáo tổng kết nckh ạ?",research_journey
"ad ơi, lịch trình nckh năm nay của khoa mình là ntn vậy ạ?",research_journey
"ad ơi, hạn chót nộp báo cáo tổng kết là bao giờ vậy ạ?",research_journey
"ad ơi, ngày 1/5 là em phải nộp báo cáo tổng kết ạ?",research_journey
"ad ơi, bao giờ thì em phải bảo vệ đề tài nckh vậy ạ?",research_journey
"ad ơi, em phải làm gì sau khi nộp báo cáo tổng kết nckh vây ạ? ad ơi, khi nao fthif em phải nộp tài liệu nckh vậy ạ?",research_journey
"ad ơi,  bao giờ thì khoa mới cho phép sinh viên đk tham gia đề tìa nckh vậy ạ?",research_journey
"ad ơi, tháng mấy thì khoa mình mới để sv đk tham gia đề tài nckh ạ?",research_journey
"ad ơi, em muốn ddk tham gia đề tài nckh thì bao giờ em pahir đk ạ?",research_journey
"ad ơi, tháng mấy thì em ddk tham gia nckh vậy ạ?",research_journey
"ad ơi, lịch đk thma gia đề tài nckh là khi nào vạy ạ?",research_journey
"ad ơi, cho em xin lộ trinh nckh vs ạ?",research_journey
"ad ơi, năm nay lội trình nckh là ntn vậy ạ?",research_journey
"a/c ơi, gửi cho em lội trình nckh vs ạ?",research_journey
"a/c ơi, hạn đk tham gia nckh năm nay là bao giwof vậy ad?",research_journey
"a/c ơi, thời gian đk đề tại nckh là ntn ạ?",research_journey
"ad ơi, khi nào thì công bố danh sách sv đk tham gia đề tài nckh ạ?",research_journey
"ad ơi, sau khi đk tham gia nckh thì công việc tiếp theo của em là gì ạ?",research_journey
"a/c ơi, khi nào thì em phải nộp bản report tiến độ nckh ạ?",research_journey
a/c ơi khi nào thì em phải nộp báo cáo tiến độ ạ?,research_journey
ad ơi cho em thời hạn nộp báo cáo tiến độ đc k ạ?,research_journey
"a/c ơi, cho em hỏi hạn nộp báo cáo tiến độ năm nay là bao giwof vậy ạ?",research_journey
"a/c ơi, sau khi em nộp báo cáo tiến độ thì em phải làm gì nữa ạ?",research_journey
a/c ơi nộp báo cáo tiến độ xong thì em phải làm gì vậy ạ?,research_journey
"a/c ơi, khi nào thì em phải nộp bao cáo tổng kết nckh ạ?",research_journey
"ad ơi, cho em hỏi thời gian nộp báo cáo tổng kết nckh ạ?",research_journey
"a/c ơi, hạn nộp báo cáo tiến độ là bao giờ vậy ạ?",research_journey
"a/c ơi, sau khi em nộp báo cáo tổng kết thì em phải làm gì tiếp theo ạ?",research_journey
"a/c ơi, hạn nộp báo cáo tổng kết năm nay là bh vậy ạ?",research_journey
"a/c ơi, cho em xin lộ trình báo cáo tiến độ năm nay vs ạ?",research_journey
"a/c ơi, khi nào em phải bảo vệ đề tài nckh vậy ạ?",research_journey
a/c ơi khi nào có kết quả bảo vệ đề tài nckh ạ?,research_journey
em được gì khi tham gia nckh sv ạ?,research_benefits
tham gia nckh có đc cộng điển k ạ,research_benefits
nckh chỉ khi nào đc giải mới đc cộng điểm phải k ạ?,research_benefits
tham gia nckh thì có đc cộng điển rẻn luyện k ạ?,research_benefits
nckh thì đc cộng bao nhiêu điểm rèn luyện ạ,research_benefits
"ad ơi, tham gia nckh thì đc gì ạ?",research_benefits
có phải tham gia nckh là đc cộng 5 điểm rèn luyện thôi ạ?,research_benefits
tham gia nckh thì đc cộng bao nhiều điểm vào điểm học tập ạ,research_benefits
tham gia nckh thì e đc những j ạ?,research_benefits
đc giải nhất nckh thì đc bao nhiêu tiền ạ?,research_benefits
tham gia nckh có đc giấy chứng nhận k ạ?,research_benefits
tham gia nckh thì em đc những gì ạ?,research_benefits
lợi ích mang lại cho sv khi tham gia nckh,research_benefits
nckh có những giải gì ạ,research_benefits
tiền trao cho mỗi giải tham gia nckh ạ?,research_benefits
tham gia nckh thì em có đc giấy chứng nhận k ạ?,research_benefits
tham gia nckh thì mang lại cho em những kiến thức gì ạ?,research_benefits
nhà trg có sự hỗ trợ gì cho sv khi tham gia đề tài nckh k ạ?,research_benefits
sv sẽ đạt được những gì khi tham gia nckh ạ,research_benefits
tham gia nckh thì sẽ đc ộng bao nhiêu điểm học tập ạ,research_benefits
tham gia nckh thì kiến thức của em có lên k ạ?,research_benefits
em có cơ hội học tham gia các chuyến nghiên cứu vs giáo viên k ạ?,research_benefits
nhà trg có hộ trợ gì cho các nhóm nckh ạ,research_benefits
nếu đc giải nckh thì em có thể đc cử đi thi tham gia giải nckh cấp quốc gia k ạ?,research_benefits
điểm học tập của em sẽ đc cộng bao nhiêu khi tham gia nckh ạ,research_benefits
điểm rèn luyện của em đc cộng bao nhiêu khi tham gia nckh ạ,research_benefits
ngoài đc ộng điểm rèn luyện và học tập thì em có đc những ưu tiên gì khi tham gia nckh k ạ?,research_benefits
em đc những ưu tiên gì khi tham gia nckh k ạ?,research_benefits
nếu tham gia nckh em có đc ưu tien khi đh xét học bổng ngaoif đhqghn k ạ?,research_benefits
em có ưu tiên đc xét học bổng khi tham gia nckh k ạ?,research_benefits
tham gia nckh thì em đc ưu tiên những gì ạ?,research_benefits
nckh mang lại cho em những lợi ích gì,research_benefits
nckh có bổ trợ kiến thức trên lớp của em k ạ?,research_benefits
kĩ năng đc trau dồi ntn khi tham gia nckh?,research_benefits
tham gia nckh có đc tạo đk ưu tiên về thời gian nghỉ ở lớp k ạ?,research_benefits
giải thưởng cho các giải nhất nhì ba có sự khác biệt ntn khi tham gia nckh ?,research_benefits
tiền thưởng cho các giả nhất nhì ba là bao nhiêu ạ nckh,research_benefits
các kĩ năng em sẽ đc cải thiện khi tham gia nckh ạ?,research_benefits
giaays khen nckh có hỗ trợ gì cho em sau này,research_benefits
tham gia đề tài nckh có đc ưu tiên khi đk học bổng k?,research_benefits
tham gia nckh sẽ hỗ trợ các môn học trên lớp ntn?,research_benefits
cộng điểm nckh sẽ đc cộng trong 1 hay 2 kì học ạ?,research_benefits
bây giwof em đang tham gia nckh nhưng k biết sẽ đc cộng bao nhiêu điểm học tập ạ?,research_benefits
nckh thì đc cộng bao nhiêu điểm rèn luyện vậy ad,research_benefits
nckh có hỗ gì khi em đi xin việc ạ?,research_benefits
nckh có giúp tăng kĩ năng hoạt động nhóm ntn ạ?,research_benefits
em cơ hội trao đổi kiến thức vs những ng có kinh nghiệm liên quan đến đề tài em đang tham gia k ạ?,research_benefits
nếu em đc giải nhất nckh thì sẽ đc bao nhiều điểm cộng ạ,research_benefits
nếu em đc giải nhì nckh thì sẽ đc bao nhiều điểm cộng ạ,research_benefits
nếu em đc giải ba nckh thì sẽ đc bao nhiều điểm cộng ạ,research_benefits
tham gia nckh mang lại cho em những lợi ích gì ạ?,research_benefits
em có được ưu tiên khi xét học bổng trong và ngoài đhqg khi tham gia nckh k ạ?,research_benefits
"ad ơi, khi em tham gia nckh thì em có đc những lợi ích gì ạ?",research_benefits
"ad ơi, em sẽ đc bao nhiêu điểm đánh giá rèn luyện khi thma gia đê ftaif nckh vậy ạ?",research_benefits
em có đc cộng điểm học tập khi tham gia đề tài nckh k ạ?,research_benefits
"ad ơi, ad cho em biết những lợi ích mà em có đc khi tham gia nckh đc k ạ?",research_benefits
"ad ơi, tham gia đề tài nckh thì em có đc những mặt lwoij ntn ạ?",research_benefits
em có đc ưu tiên gì khi tham gia nckh k ạ?,research_benefits
những mặt lợi ích ma fem có đc khi tham gia đề tài nckh ạ?,research_benefits
"ad ơi, ad cho em biết những ưu tiên ma fkhoa có đc khi tham  gia nckh ạ?",research_benefits
em sẽ đc cộng bao nhiêu điểm học tập khi tham gia nckh ạ?,research_benefits
em sẽ đc cộng bao nhiêu điểm rèn luyện khi tham gia nckh ạ?,research_benefits
mỗi nhom snckh sẽ đc khoa hỗ trợ tiền k ạ?,research_benefits
nếu em đc giải thì em sẽ đc bao nhiêu tiền ạ?,research_benefits
giải nhất nckh là bao nhiêu vậy ad?,research_benefits
"ad ơi, giải nhì  nckh thì đc bao nhiêu vậy ạ?",research_benefits
nếu đề tài nckh đc đi thi tầm đại học quốc gia thì khoa hỗ trợ ntn ạ?,research_benefits
nếu đề tài nckh đc đi thi tầm  quốc gia thì khoa hỗ trợ ntn ạ?,research_benefits
khoa có trao giải cho những sinh viện đạt giải khuyến khich k ạ?,research_benefits
giair khuyến khích đề tài nckh thì đc bn tiền vậy ad?,research_benefits
"ad ơi, khoa sẽ hỗ trọ ntn cho mỗi sinh viên tham gia nckh vậy ạ?",research_benefits
"ad ơi, cho em hỏi, những lợi ích gì mà em có thể có đc khi tham gia nckh vậy ạ?",research_benefits
"ad ơi, khoa mình cố những hỗ trọ gì cho mỗi nhom skhi thma gia nckh ạ?",research_benefits
"ad ơi, khoa mình có hỗ trợ gì cho tùng cá nhân tham gia nckh k ạ?",research_benefits
"ad ơi, ad cho em hỏi những hộ trợ mà khoa dành cho sv khi tham gia nckh ạ?",research_benefits
"ad ơi, em có những ưu tiên gì khi tham gia nckh k ạ?",research_benefits
"ad ơi, nếu đc ad cho em xin những lợi ích mà em có đc khi thma gia nckh với ạ?",research_benefits
"a/c ơi, a/c cho em xin những thông tin về những lợi ích em có đc khi tham gia nc kh vs ạ?",research_benefits
"a/c ơi, khi thma gia nckh thì em đc cộng bao nhiêu điểm rèn luyện vậy ạ?",research_benefits
"a/c ơi, khi thma gia nckh thì em sẽ đc cộng bao nhiêu điểm vào điểm học tập vạy ạ?",research_benefits
"ad ơi, khoa có những hỗ trợ gì cho sv khi tham gia nckh ạ?",research_benefits
"ad ơi, nếu em tham gia nckh thì em có đc ưu tiên xet học bổng k ạ?",research_benefits
"ad ơi, khi em tham gia nckh thì khoa có ưu tiên hơn khi em xét học bổng ngoài đhqg k ạ?",research_benefits
